# 생성기: scripts/gen_bronze_exposure_audit.py | 러너: scripts/run_bronze_audit_host.py | 감사일: 2026-09-03
# 자동 생성물 — 생성기 scripts/gen_bronze_exposure_audit.py(+러너 scripts/run_bronze_audit_host.py) 재실행으로 갱신. 직접 편집 금지.

원천시스템,BRONZE_테이블,BRONZE_컬럼,데이터타입,판정,신뢰도,비고
BIGQUERY,events_20240630,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240630,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240630,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240630,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240630,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240630,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240630,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240630,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240701,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240701,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240701,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240701,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240701,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240701,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240701,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240702,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240702,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240702,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240702,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240702,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240702,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240702,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240703,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240703,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240703,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240703,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240703,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240703,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240703,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240704,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240704,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240704,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240704,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240704,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240704,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240704,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240705,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240705,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240705,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240705,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240705,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240705,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240705,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240706,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20240706,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240706,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20240706,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20240706,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20240706,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
