테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MBER_INFLOW_PATH_CD,MBER_INFLOW_PATH_CD,"NUMBER(10,0)",Y,,,MBER_INFLOW_PATH_CD. 코드id:MM293.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MBER_INFLOW_PATH_NM,회원 유입경로명,VARCHAR,Y,,,MBER_INFLOW_PATH_NM. 코드id:MM293.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_CTGR_CD,CMPGN_CTGR_CD,"NUMBER(10,0)",Y,,,CMPGN_CTGR_CD. 코드id:MM294.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_CTGR_NM,CMPGN_CTGR_NM,VARCHAR,Y,,,CMPGN_CTGR_NM. 코드id:MM294.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_TYPE1_BSN,CMPGN_TYPE1_BSN,"NUMBER(10,0)",Y,,,CMPGN_TYPE1_BSN. 코드id:MM295.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_TYPE1_NM,CMPGN_TYPE1_NM,VARCHAR,Y,,,CMPGN_TYPE1_NM. 코드id:MM295.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_TYPE2_BSN,CMPGN_TYPE2_BSN,"NUMBER(10,0)",Y,,,CMPGN_TYPE2_BSN. 코드id:MM296.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMPGN_TYPE2_NM,CMPGN_TYPE2_NM,VARCHAR,Y,,,CMPGN_TYPE2_NM. 코드id:MM296.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MKTG_CMPGN_NM,MKTG_CMPGN_NM,"NUMBER(10,0)",Y,,,MKTG_CMPGN_NM.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MK_CMPGN_NM,MK_CMPGN_NM,VARCHAR,Y,,,MK_CMPGN_NM.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMMN_BRND,공통브랜드,"NUMBER(10,0)",Y,,,MM297 공통브랜드 코드. CRM_CAMPAIGN 비정규화. 코드id:MM297.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CMMN_BRND_NM,MM297 공통브랜드명,VARCHAR,Y,,,MM297 공통브랜드명. CRM_CAMPAIGN 비정규화. 코드id:MM297.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MKTG_UTM,마케팅 UTM,"NUMBER(10,0)",Y,,,MKTG_UTM.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,MKTG_UTM_NM,MKTG_UTM_NM,VARCHAR,Y,,,MKTG_UTM_NM.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_DIV_CD,후원구분코드,VARCHAR,Y,,,SPNSR_DIV_CD. 코드id:CM035.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SPNSR_DIV_NM,후원구분명,VARCHAR,Y,,,후원구분명. CRM_CAMPAIGN 비정규화,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CPR_DIV_CD,법인구분코드,VARCHAR,Y,,,CPR_DIV_CD. 코드id:CM019.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,CPR_DIV_NM,법인구분명,VARCHAR,Y,,,법인구분명. CRM_CAMPAIGN 비정규화,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,BRND_NM,브랜드명,VARCHAR,Y,,,브랜드명. CRM_CAMPAIGN 비정규화,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,PARENT_CAMPAIGN_NAME,PARENT_CAMPAIGN_NAME,VARCHAR,Y,,,PARENT_CAMPAIGN_NAME.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,PROMO_METHOD_NAME,홍보방법명 (CM008 라벨),VARCHAR,Y,,,홍보방법명 (CM008 라벨). CRM_CAMPAIGN 비정규화. 코드id:CM008.,
CRM_MEMBER_DEV,개발약정,"1개발약정 (MBER_NO, DVLP_SEQ)",약정,SRC_LOAD_DT,원천(BRONZE) 적재시각 워터마크,TIMESTAMP_NTZ,Y,,,원천(BRONZE) 적재시각 워터마크.,
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,MBER_NO,회원번호,VARCHAR,N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호 (PK),
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,SPNSR_DSCNTC_DE,후원중단일자 YYYYMMDD,VARCHAR,N,PK,,후원중단일자 YYYYMMDD (PK),
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,SER_NO,일련번호,"NUMBER(10,0)",N,PK,,일련번호 (PK),
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DSCNTC_RSN_CD,중단사유코드,VARCHAR,Y,FK,CRM_CODE※비강제,중단사유코드,DIM_REASON
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DSCNTC_RSN_NM,중단사유명,VARCHAR,Y,,,중단사유명 (코드 라벨),파생
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DSCNTC_PATH,중단경로,VARCHAR,Y,,,중단경로,
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,REGIST_DEPT_CD,등록부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,등록부서코드 (→CRM_ORG),
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DSCNTC_PATH_NM,중단경로명,VARCHAR,Y,,,중단경로명. 코드id:MM287.,
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_DISCONTINUE,후원중단,"1후원중단 (MBER_NO, DSCNTC_SEQ)",약정,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,MBER_NO,회원번호,VARCHAR,N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호 (PK),
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,SER_NO,일련번호,"NUMBER(10,0)",N,PK,,일련번호 (PK),
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,RE_SPNSR_DE,재후원일자 YYYYMMDD,VARCHAR,N,PK,,재후원일자 YYYYMMDD (PK),
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,REGIST_DEPT_CD,등록부서코드 (→CRM_ORG),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,등록부서코드 (→CRM_ORG),
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_RESPONSOR,재후원,"1재후원 (MBER_NO, RSPNSR_SEQ)",약정,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_NO,후원번호,VARCHAR,N,PK,,후원번호 (PK),
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_BSNS_NO,후원사업번호,"NUMBER(19,0)",N,PK,,후원사업번호 (PK),
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_BSNS_ID,후원사업ID (→CRM_SPONSORSHIP),VARCHAR,Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID (→CRM_SPONSORSHIP),Q15 NO->ID 크로스워크 소스
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_AMT,약정금액 (원단위),"NUMBER(19,0)",Y,,,약정금액 (원단위),
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_DSCNTC_YN,후원중단여부 (Y/N),VARCHAR,Y,,,후원중단여부 (Y/N),
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_DSCNTC_DE,후원중단일자 YYYYMMDD,VARCHAR,Y,,,후원중단일자 YYYYMMDD,
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,SPNSR_DSCNTC_RSN_CD,후원중단사유코드,VARCHAR,Y,FK,CRM_CODE※비강제,후원중단사유코드,
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_SPONSOR_BIZ,회원×후원약정,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",약정,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,MBER_NO,회원번호,VARCHAR,Y,,,회원번호.,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_NO,후원번호,VARCHAR,N,PK,,후원번호 (PK),
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_BSNS_NO,SPNSR_BSNS_NO,"NUMBER(38,0)",N,PK,,SPNSR_BSNS_NO (#51).,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_BSNS_ID,후원사업 ID (→CRM_SPONSORSHIP),VARCHAR,Y,,,후원사업 ID (→CRM_SPONSORSHIP),
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_AMT,SPNSR_AMT,"NUMBER(38,0)",Y,,,SPNSR_AMT (#52).,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,START_MONTH_KEY,활동 개시 월키 YYYYMM,"NUMBER(6,0)",Y,,,활동 개시 월키 YYYYMM.,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DSCNTC_MONTH_KEY,중단 월키 YYYYMM,"NUMBER(6,0)",Y,,,중단 월키 YYYYMM.,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_DSCNTC_DE,중단일 raw YYYYMMDD,VARCHAR,Y,,,중단일 raw YYYYMMDD (원천 TEXT),
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,SPNSR_DSCNTC_YN,중단여부 raw,VARCHAR,Y,,,중단여부 raw,
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_SPONSOR_SPAN,회원×후원약정 활동구간,"회원 × 후원사업 (MBER_NO, SPNSR_BSNS_NO)",CRM,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,MBER_NO,회원번호,VARCHAR,N,"PK,FK",CRM_MEMBER.MEMBER_DK※비강제,회원번호 (PK),
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,SER_NO,상태전이 일련번호,"NUMBER(10,0)",N,PK,,상태전이 일련번호 (PK),
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,BF_STAT_CD,변경 전 상태코드,VARCHAR,Y,FK,CRM_CODE※비강제,변경 전 상태코드,
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,BF_STAT_NM,변경 전 상태명,VARCHAR,Y,,,변경 전 상태명 (코드 라벨),파생
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,CHN_STAT_CD,변경 후 상태코드,VARCHAR,Y,FK,CRM_CODE※비강제,변경 후 상태코드,
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,CHN_STAT_NM,변경 후 상태명,VARCHAR,Y,,,변경 후 상태명 (코드 라벨),파생
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,EFFECTIVE_FROM,SCD2 유효시작 시각,TIMESTAMP_NTZ,Y,,,SCD2 유효시작 시각.,SCD2 시작
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,EFFECTIVE_TO,SCD2 유효종료 시각,TIMESTAMP_NTZ,Y,,,SCD2 유효종료 시각.,SCD2 종료(파생)
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,IS_CURRENT,현재행 여부,BOOLEAN,Y,,,현재행 여부,SCD2(파생)
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_MEMBER_STATUS_HIST,회원 상태전이 이력,"회원 × 상태전이 (MBER_NO, STAT_CHG_SEQ)",회원,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DEPT_ID,부서ID,VARCHAR,N,PK,,부서ID (PK),
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DEPT_NM,부서명,VARCHAR,Y,,,부서명,
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,UPPER_DEPT_ID,상위부서ID (조직 계층),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,상위부서ID (조직 계층),
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,ACMSLT_UPPER_DEPT_ID,실적상위부서ID (실적팀 재귀 LVL5),VARCHAR,Y,FK,CRM_ORG.DEPT_ID※비강제,실적상위부서ID (실적팀 재귀 LVL5),
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,ACMSLT_DEPT_YN,실적부서 여부 (Y/N),VARCHAR,Y,,,실적부서 여부 (Y/N),
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,STATS_DEPT_LVL,통계부서 레벨,"NUMBER(3,0)",Y,,,통계부서 레벨,
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,USE_YN,사용여부 (Y/N),VARCHAR,Y,,,사용여부 (Y/N),
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,SORT_ORDR,정렬순서,"NUMBER(10,0)",Y,,,정렬순서,
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_ORG,조직 마스터,1조직노드 (DEPT_ID),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PAY_KEY,납입/청구 대체키,VARCHAR,N,PK,,납입/청구 대체키 (PK),파생 통합키
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PAYMENT_TYPE,납입유형 파생 (회비/기부금),VARCHAR,Y,,,납입유형 파생 (회비/기부금),Q14 UNION 구분
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,SPNSR_BSNS_ID,후원사업ID (→CRM_SPONSORSHIP),VARCHAR,Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID (→CRM_SPONSORSHIP),
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RELATNSP_KEY,결연키 (→CRM_SPONSOR_RELATION),"NUMBER(10,0)",Y,FK,CRM_SPONSOR_RELATION※비강제,결연키 (→CRM_SPONSOR_RELATION),
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBRFEE_MT,회비 대상월 YYYYMM,VARCHAR,Y,,,회비 대상월 YYYYMM,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBRFEE_SQNC,회비 회차,"NUMBER(3,0)",Y,,,회비 회차,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RQEST_AMT,청구금액 (원단위),"NUMBER(19,0)",Y,,,청구금액 (원단위),
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RQEST_DE,청구일자,DATE,Y,,,청구일자,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PAY_AMT,납입금액 (원단위),"NUMBER(10,0)",Y,,,납입금액 (원단위),
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PAY_DE,납입일자,DATE,Y,,,납입일자,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PAY_STAT_CD,납입상태코드,VARCHAR,Y,FK,CRM_CODE※비강제,납입상태코드. ★미납 판정축(DEC.,미납 정의[C-3]: PAY_STAT_CD='F' OR NULL (NULL=수기처리·원래 F)
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,SETLE_CD,SETLE_CD,VARCHAR,Y,FK,CRM_CODE※비강제,SETLE_CD.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,GFT_DIV_CD,기부구분코드,VARCHAR,Y,FK,CRM_CODE※비강제,기부구분코드,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RQEST_RST_CD,RQEST_RST_CD,VARCHAR,Y,,,RQEST_RST_CD. 코드id:PM002.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,PRCS_RST_CD,처리결과코드,VARCHAR,Y,,,처리결과코드.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,CPR_DIV_CD,법인구분코드,VARCHAR,Y,,,CPR_DIV_CD. 코드id:CM019.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBER_DIV_CD,회원구분 원천코드 raw,VARCHAR,Y,,,회원구분 원천코드 raw. 코드id:MM018,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBRFEE_DIV_CD,MBRFEE_DIV_CD,VARCHAR,Y,,,MBRFEE_DIV_CD. 코드id:PM010.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,OPERT_DIV_CD,OPERT_DIV_CD,VARCHAR,Y,,,OPERT_DIV_CD. 코드id:MM014.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,MBRFEE_PRCS_STAT_CD,처리상태 코드 raw (정본 PM013),VARCHAR,Y,,,처리상태 코드 raw (정본 PM013). 코드id:PM013.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RETUN_RSN_CD,RETUN_RSN_CD,VARCHAR,Y,,,RETUN_RSN_CD. 코드id:PM042.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,RQEST_DIV_CD,RQEST_DIV_CD,VARCHAR,Y,,,RQEST_DIV_CD. 코드id:PM024.,
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_PAYMENT_BILLING,납입/청구,1납입/청구 (PAY_KEY),납입,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
